UserID,TweetID,TweetDate,TweetTime,Clean_Tweet,Likes,Retweets,ResultType,Topic,NegScore,NeuScore,PosScore,OverallSent,MFI,MFI_Score,ETH_Count,SOL_Count,BNB_Count,ADA_Count,AVAX_Count,DOGE_Count
393697898,1.46395E+18,11/25/2021,01:57.0,new!!! bitmain antminer s19j pro100th/s asic miner bitcoin ohiosellerinstock,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.32177E+18,1.46395E+18,11/25/2021,01:57.0,checking bitcoin price.,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.43411E+18,1.46395E+18,11/25/2021,01:58.0,one of the interesting things about bitcoin for me is how it exposes people. its savagely truthful. they cant hide behind pseudo intellectualism or shiny smiles for long. eventually the truth outs and they shitcoin. for them its always been about fiat. so smalltime,0,0,recent,bitcoin,0.1182,0.5762,0.3057,neutral,Stable,0,0,0,0,0,0,0
1.1529E+18,1.46395E+18,11/25/2021,02:00.0,"bitcoin network status price: 59,146 pooled tx: 14,947 avg. block: 10 min 52 s 8.66 hash rate: 135.26 eh/s difficulty: 22.6 t ftx btchash",0,0,recent,bitcoin,0.1625,0.7185,0.119,neutral,Stable,0,0,0,0,0,0,0
1.08519E+18,1.46395E+18,11/25/2021,02:02.0,"if you dont think institutions and large corporations are loading their wallets with bitcoin, youre mistaken. kindly follow up with and load your wallet and make more profit with his platform with his company platform i have added massively to my holdings",0,0,recent,bitcoin,0.1085,0.702,0.1895,neutral,Stable,0,0,0,0,0,0,0
1.45999E+18,1.46395E+18,11/25/2021,02:03.0,bitcoin,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.41958E+18,1.46395E+18,11/25/2021,02:03.0,"btc bestask exchange:wazirx price buy: 1btc 4,557,539 inr bestbid exchange:coindcx price sell: 1btc 4,585,000 inr trading profit27,461 inr",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.17101E+18,1.46395E+18,11/25/2021,02:04.0,probably nothing..,3,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.40043E+18,1.46395E+18,11/25/2021,02:05.0,we will be happy to see the achievements and results of this excellent project. good luck,0,0,recent,bitcoin,0,0.1755,0.8245,positive,Stable,0,0,0,0,0,0,0
1.3921E+18,1.46395E+18,11/25/2021,02:06.0,"imagine not being in crypto and hearing on the news bitcoin hitting 100k you will only hear the media in good times and by that time it will probably already be too late... enjoy this early discovery, the future will be less special and spectacular",0,0,recent,bitcoin,0,0.691,0.309,neutral,Stable,0,0,0,0,0,0,0
1.08519E+18,1.46395E+18,11/25/2021,02:06.0,"if you dont think institutions and large corporations are loading their wallets with bitcoin, youre mistaken. kindly follow up with and load your wallet and make more profit with his platform with his company platform i have added massively to my holdings",0,0,recent,bitcoin,0.1085,0.702,0.1895,neutral,Stable,0,0,0,0,0,0,0
3509078064,1.46395E+18,11/25/2021,02:07.0,thoughts on btc bitcoin! see ttginvesting's idea on tradingview below.,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.09765E+18,1.46395E+18,11/25/2021,02:08.0,"current price gbp: 44,362 like my updates? you can tip me at bc1qt30uz0hl68ze77xu9u08e40a2tk44rrha6jm39",0,0,recent,bitcoin,0,0.8335,0.1665,neutral,Stable,0,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:09.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.21578E+18,1.46395E+18,11/25/2021,02:09.0,the current ltcbtc ratio is 0.00381433 litecoin is an oscillator to bitcoin amp; next peak cycle we expect the ltcbtc ratio to peak around .025 at today's bitcoin price we expect litecoin's price to be: 591 at .010 887 at .015 1183 at .020 1478 at .025 3697 at .0625 max,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.40616E+18,1.46395E+18,11/25/2021,02:13.0,the future belongs to those who believe in the beauty of their dreams mxs telegram twitter instagram,1,1,recent,bitcoin,0,0.547,0.453,neutral,Stable,0,1,0,1,0,0,0
3228663286,1.46395E+18,11/25/2021,02:14.0,theway that the proof of work is described in the actual bitcoin documentation is that there is a target value and any hash output smaller than the target satisfies the criteria. it might be possible that the output will have an even larger prefix of zeros compared to the target,0,0,recent,bitcoin,0,0.8535,0.1465,neutral,Stable,0,0,0,0,0,0,0
1.40302E+18,1.46395E+18,11/25/2021,02:15.0,it's working. bitcoin will break the world into our image.,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
9.88483E+17,1.46395E+18,11/25/2021,02:15.0,ratio leo lost my metamask eth with trustwallet hacked browser seed phrase i need help with my metamask lost funds metamask hacked account trust wallet hacked account uniswap not swapping pancakeswap wallet connect coinbase hacked account binance hacked account lost bitcoin,4,0,recent,bitcoin,0.184,0.68,0.136,neutral,Stable,0,1,0,1,0,0,0
1.3951E+18,1.46395E+18,11/25/2021,02:17.0,thankful for yall and bitcoin for making the future something to be excited about happy thanksgiving!,15,3,recent,bitcoin,0,0.364,0.636,positive,Stable,0,0,0,0,0,0,0
1.43369E+18,1.46395E+18,11/25/2021,02:18.0,the plan is still the same! we are in the wave 4 of the c wave in the bigger 4th wave! i can see volume divergence also in the last 3 days! trap longs first! then trap shorts at 54k and go to 75k !,3,0,recent,bitcoin,0.18,0.82,0,neutral,Stable,0,0,0,0,0,0,0
7.14263E+17,1.46395E+18,11/25/2021,02:21.0,"bitcoin 3months social activity: galaxy score 67 out of 100 altrank 23 out of 3337 33,719,845 social mentions 163,066,343,094 social engagements 217,099 social contributors 23.32 social dominance 5,479,222 shared links",0,0,recent,bitcoin,0,0.767,0.233,neutral,Stable,0,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:22.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.38572E+18,1.46395E+18,11/25/2021,02:22.0,going to ride kingshib to the moon watch for the updates coming soon,0,0,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.40496E+18,1.46395E+18,11/25/2021,02:22.0,damn greedy bitcoin corporation keeping their stock price up,0,0,recent,bitcoin,0.5,0.5,0,negative,Stable,0,0,0,0,0,0,0
1.38855E+18,1.46395E+18,11/25/2021,02:24.0,i just signed up for the waitlist for lolli to get free bitcoin back when i shop. you should sign up too! use my ref link to help me move to the front of the line: via,0,0,recent,bitcoin,0,0.8007,0.1993,neutral,Stable,0,0,0,0,0,0,0
1.3611E+18,1.46395E+18,11/25/2021,02:26.0,"it's thanksgiving day, trading giveaways, ama",1,1,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,1,0,1
1.44399E+18,1.46395E+18,11/25/2021,02:27.0,current bitcoin price is 59107,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.31737E+18,1.46395E+18,11/25/2021,02:28.0,"whales are accumulating: while bitcoin has failed to overcome its 60,000 resistance levels, large investors have been accumulating! onchain data shows that addresses holding 100 to 10,000 btc have added roughly 59,000 btc to their positions, worth nearly 3.5 billion.",0,0,recent,bitcoin,0.1295,0.8175,0.053,neutral,Bullish,1,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:29.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
135590102,1.46395E+18,11/25/2021,02:30.0,hot take: everyone home for the holidays talking about their crypto gains kickstarts a face ripping fomo rally bitcoin,1,0,recent,bitcoin,0,0.663,0.337,neutral,Bullish,1,0,0,0,0,0,0
1.42625E+18,1.46395E+18,11/25/2021,02:30.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,4,3,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,1,0,0,1
7.48922E+17,1.46395E+18,11/25/2021,02:31.0,"we earn bitcoin from mining i'm ready to show 10 lucky people on how to earn 1btc 58,227.40 and more daily! no referral no withdrawal fees if interested, kindly send a dm happy thanksgiving",0,0,recent,bitcoin,0,0.486,0.514,positive,Stable,0,0,0,0,0,0,0
250833376,1.46395E+18,11/25/2021,02:32.0,"how i view dc: lenin is said to have declared that the best way to destroy the capitalism was to debauch the currency. by a continuing process of inflation, govt can confiscate, secretly and unobserved, an important part of the wealth of their citizens. im thankful for bitcoin",1,0,recent,bitcoin,0.07,0.511,0.419,neutral,Stable,0,0,0,0,0,0,0
1.43752E+18,1.46395E+18,11/25/2021,02:32.0,thank for good project. good luck!,1,1,recent,bitcoin,0,0.078,0.922,positive,Stable,0,0,0,0,0,0,0
8.31307E+17,1.46395E+18,11/25/2021,02:32.0,until tomorrow it goes to 8.50,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1154996755,1.46395E+18,11/25/2021,02:33.0,from a loving friend of mine. but rational thought common sense means bitcoin will not be a currency in the usa or any main power in the world. ever i dont think his quote is going to age well,1,1,recent,bitcoin,0,0.62,0.38,neutral,Stable,0,0,0,0,0,0,0
1.46023E+18,1.46395E+18,11/25/2021,02:33.0,"the thing with crypto is if you're the first in something then you're practically guaranteed success, in my honest opinion. bitcoin is the first crypto, and ethereum is pretty much the first crypto to provide an ecosystem for various services. the only competition is between them",0,0,recent,bitcoin,0,0.725,0.275,neutral,Stable,0,1,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:36.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.46382E+18,1.46395E+18,11/25/2021,02:37.0,bullish monero price prediction ranges from 307 to 342. the monero price might also reach 400 soon. moneros bearish market price prediction for 2021 is 245.,0,0,recent,bitcoin,0,0.961,0.039,neutral,Stable,0,0,0,0,0,0,0
1.08519E+18,1.46395E+18,11/25/2021,02:38.0,"if you dont think institutions and large corporations are loading their wallets with bitcoin, youre mistaken. kindly follow up with and load your wallet and make more profit with his platform with his company platform i have added massively to my holdings",1,0,recent,bitcoin,0.1085,0.702,0.1895,neutral,Stable,0,0,0,0,0,0,0
3663570493,1.46395E+18,11/25/2021,02:39.0,"100 onchain bitcoin social media with 70,000 users, nft marketplace, micropayments... probably nothing:",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.2522E+18,1.46395E+18,11/25/2021,02:40.0,good project with strong team work.,0,0,recent,bitcoin,0,0.326,0.674,positive,Stable,0,1,0,0,0,0,0
3167295364,1.46395E+18,11/25/2021,02:40.0,"bitcoin has been trading on the green side this thanksgiving morning with a 4.1 profit in the 24hour chart. approaching a critical resistance level, btcs price stands at 59,042 and could see more appreciation in the short if it manages to flip",0,0,recent,bitcoin,0.0655,0.719,0.2155,neutral,Bullish,1,0,0,0,0,0,0
9.46997E+17,1.46395E+18,11/25/2021,02:43.0,bitcoin is the cure for brrrrrrrr!!!,4,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.42219E+18,1.46395E+18,11/25/2021,02:43.0,"i think, this is very strong project thanks for shared this wonderful opportunity best wishes for all team members",0,0,recent,bitcoin,0,0.155,0.845,positive,Stable,0,1,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:45.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.08519E+18,1.46395E+18,11/25/2021,02:46.0,"if you dont think institutions and large corporations are loading their wallets with bitcoin, youre mistaken. kindly follow up with and load your wallet and make more profit with his platform with his company platform i have added massively to my holdings",0,0,recent,bitcoin,0.1085,0.702,0.1895,neutral,Stable,0,0,0,0,0,0,0
1.27927E+18,1.46395E+18,11/25/2021,02:46.0,"high reputation and strong real name, i hope more friends will participate in the understand",0,0,recent,bitcoin,0,0.39,0.61,positive,Bullish,1,0,0,0,0,0,0
143273351,1.46395E+18,11/25/2021,02:47.0,imagine just holding bitcoin maxis are so blind they don't realize this is their easiest way to stack sats..,0,0,recent,bitcoin,0.185,0.616,0.199,neutral,Bullish,1,0,0,0,0,0,0
1.26015E+18,1.46395E+18,11/25/2021,02:48.0,on the 11/25/2021 at 07:02 1btc was worth 59160.00,0,0,recent,bitcoin,0,0.678,0.322,neutral,Stable,0,0,0,0,0,0,0
1.46252E+18,1.46395E+18,11/25/2021,02:50.0,to be honest i am only holding alts now to aquire more bitcoin,0,0,recent,bitcoin,0,0.548,0.452,neutral,Bullish,1,0,0,0,0,0,0
3367334171,1.46395E+18,11/25/2021,02:52.0,"after the closing arguments from the kleiman v. wright trial, ten jurors will decide the fate of the billiondollar bitcoin lawsuit.",23,8,recent,bitcoin,0.306,0.694,0,neutral,Stable,0,0,0,0,0,0,0
1.46106E+18,1.46395E+18,11/25/2021,02:53.0,crypto's diamonds kadena and going for going for 30 buy before the big pump,2,0,recent,bitcoin,0,1,0,neutral,Bullish,2,0,0,1,0,0,0
1.3546E+18,1.46395E+18,11/25/2021,02:54.0,truly grateful to this community for everything i have learned from you about bitcoin and growing as a sovereign individual. lets build a world where truth matters! thx,1,0,recent,bitcoin,0,0.3373,0.6627,positive,Stable,0,0,0,0,0,0,0
1.21826E+18,1.46395E+18,11/25/2021,02:55.0,congratulations new listing in . mxs mxsamurai mxs,0,0,recent,bitcoin,0,0.6695,0.3305,neutral,Stable,0,1,0,1,0,0,0
1.23101E+18,1.46395E+18,11/25/2021,02:56.0,"you're not required to make monthly payments. interest accrues and whenever you decide yo pay back the loan you can either use bitcoin, wire transfer or a payment in usdc to close it.",0,0,recent,bitcoin,0.038,0.8805,0.0815,neutral,Stable,0,0,0,0,0,0,0
1.10237E+18,1.46395E+18,11/25/2021,02:56.0,if youve been vaxxed you have been scammed its a fucking mild flu bug that their using to take all humans freedom away from them. hello. fucking wake up offers hope,0,0,recent,bitcoin,0.1953,0.608,0.197,neutral,Stable,0,0,0,0,0,0,0
1.36667E+18,1.46395E+18,11/25/2021,02:57.0,we are live on audited by and cmc soon!,0,1,recent,bitcoin,0,1,0,neutral,Stable,0,2,0,2,0,0,1
344197664,1.46395E+18,11/25/2021,02:57.0,hodl hamster earn btc hamster holders want gate certik certificate audit certificate jack dorsey support elon musk support hamstercoin is ready..are you with us? hamstercoin ham bitcoin,0,0,recent,bitcoin,0,0.8175,0.1825,neutral,Stable,0,0,0,0,0,0,0
1.13452E+18,1.46395E+18,11/25/2021,02:57.0,happy thanksgiving day to you may this special occasion bring your family closer and bless the bond of love! have a cheerful holiday ahead!,0,0,recent,bitcoin,0,0.2565,0.7435,positive,Stable,0,0,0,0,0,0,1
1.24016E+18,1.46395E+18,11/25/2021,02:57.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,02:57.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.26705E+18,1.46395E+18,11/25/2021,02:59.0,"liquidity pools mining, token price can decrease for many reason regardless of the price of the crypto. mass selling of the tokens is just one reason. stay with direct staking when leveraging on a loan off bitcoin holdings. old crypto may need to leave this up younger folks,",0,0,recent,bitcoin,0.0418,0.9583,0,neutral,Bearish,-2,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,03:01.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
62666453,1.46395E+18,11/25/2021,03:01.0,"china vs bitcoin war: why has china 'banned' crypto? china has elevated its war on cryptocurrencies such as bitcoin, ethereum and more as it attempts to restrict trading and mining. why has china banned cryptocurrency?",0,0,recent,bitcoin,0.581,0.419,0,negative,Stable,0,1,0,0,0,0,0
1.16165E+18,1.46395E+18,11/25/2021,03:01.0,has bitcoin solidified support at 58k? find out now on the marketreport,0,0,recent,bitcoin,0,0.763,0.237,neutral,Stable,0,0,0,0,0,0,0
7.48922E+17,1.46395E+18,11/25/2021,03:02.0,"we earn bitcoin from mining i'm ready to show 10 lucky people on how to earn 1btc 58,227.40 and more daily! no referral no withdrawal fees if interested, kindly send a dm",0,0,recent,bitcoin,0,0.509,0.491,neutral,Stable,0,0,0,0,0,0,0
40432298,1.46395E+18,11/25/2021,03:02.0,thanks for appearing on show. a free education. cheers. bitcoin,2,1,recent,bitcoin,0,0.4103,0.5897,positive,Stable,0,0,0,0,0,0,0
16305035,1.46395E+18,11/25/2021,03:02.0,"based on enews, the bull run hasn't finished yet. whales still accumulate but the market is still overheated. that's why bitcoin price is where it is.",1,0,recent,bitcoin,0,1,0,neutral,Bullish,1,0,0,0,0,0,0
1.08519E+18,1.46395E+18,11/25/2021,03:02.0,"if you dont think institutions and large corporations are loading their wallets with bitcoin, youre mistaken. kindly follow up with and load your wallet and make more profit with his platform with his company platform i have added massively to my holdings",0,0,recent,bitcoin,0.1085,0.702,0.1895,neutral,Stable,0,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,03:03.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
9.38744E+17,1.46395E+18,11/25/2021,03:03.0,processed more value than paypal... useless is your app store called boomersvision...,0,0,recent,bitcoin,0.25,0.536,0.214,neutral,Stable,0,0,0,0,0,0,0
9.52351E+17,1.46395E+18,11/25/2021,03:05.0,altcoins and bitcoin are making a comeback. use cryptolume's advanced cryptoscreener to catch quick opportunities,0,0,recent,bitcoin,0,0.841,0.159,neutral,Stable,0,1,0,0,0,0,0
617853906,1.46395E+18,11/25/2021,03:07.0,on purchases over 25 at amazon,0,0,recent,bitcoin,0,0.541,0.459,neutral,Stable,0,0,0,0,0,0,2
1.29342E+18,1.46395E+18,11/25/2021,03:07.0,on purchases over 25 at amazon,0,0,recent,bitcoin,0,0.541,0.459,neutral,Stable,0,0,0,0,0,0,2
1.29342E+18,1.46395E+18,11/25/2021,03:07.0,enjoy 10 off orders of 50 use code ir10,0,0,recent,bitcoin,0,0.652,0.348,neutral,Stable,0,0,0,0,0,0,1
1.29342E+18,1.46395E+18,11/25/2021,03:08.0,save big on airport parking airportparking,0,0,recent,bitcoin,0,0.556,0.444,neutral,Stable,0,0,0,0,0,0,1
9.06637E+17,1.46395E+18,11/25/2021,03:08.0,"the price of wrappedbitcoin is currently 59,325.26 crypto wbtc wbtc",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.45748E+18,1.46395E+18,11/25/2021,03:09.0,we love bitcoin,1,0,recent,bitcoin,0,0.192,0.808,positive,Stable,0,0,0,0,0,0,0
1.39869E+18,1.46395E+18,11/25/2021,03:09.0,morgan stanley deepens crypto exposure thanks to grayscale bitcointrust,0,0,recent,bitcoin,0,0.707,0.293,neutral,Stable,0,0,0,0,0,0,0
1.46168E+18,1.46395E+18,11/25/2021,03:11.0,"leopard token liquidity is locked certik audited wallet incoming partnership with corgi amp;coris, olive and wspp 100k holders pancakeswap hotbit fegex leopard store leopard",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
3010775305,1.46395E+18,11/25/2021,03:13.0,"we have 2 choices: 1 subsidize green buildout; 2 let bitcoin do it for free, while guarding an immutable ledger and algorithmicallylimitedsupply digital asset.",4,1,recent,bitcoin,0,0.655,0.345,neutral,Bullish,1,0,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,03:14.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.45825E+18,1.46395E+18,11/25/2021,03:15.0,"a little history of bitcoin on thanksgiving: 2014 377 2015 319 2016 742 2017 9,342 2018 4,037 2019 7,128 2020 18,792 2021 58,969",1,1,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
344197664,1.46395E+18,11/25/2021,03:17.0,hodl hamster earn btc hamster holders want gate certik certificate audit certificate jack dorsey support elon musk support hamstercoin is ready..are you with us? hamstercoin ham bitcoin,0,0,recent,bitcoin,0,0.8175,0.1825,neutral,Stable,0,0,0,0,0,0,0
1.44186E+18,1.46395E+18,11/25/2021,03:17.0,"here's what you've been looking for: rebel heart 25 is colorful, innovative, it carries a message behind every detail and, is also a great choice for those looking for profits in the long term besides having a meaningful and beautiful nft. 0.12 eth",0,0,recent,bitcoin,0.0235,0.7375,0.239,neutral,Stable,0,1,0,0,0,0,0
1.4056E+18,1.46395E+18,11/25/2021,03:17.0,bitcoin is a scam perpetuated by already rich people to get richer under the govs nose. nfts are like crypto creep caviar.,0,0,recent,bitcoin,0.1035,0.503,0.3935,neutral,Stable,0,0,0,0,0,0,0
1.38572E+18,1.46395E+18,11/25/2021,03:18.0,hang on kiddies it's about to get interesting,0,0,recent,bitcoin,0,0.526,0.474,neutral,Stable,0,1,0,0,0,0,0
1.24016E+18,1.46395E+18,11/25/2021,03:19.0,"for all those who are new to this working from home bitcoin trading options here's a little tip: get a trusted bitcoin expert and stick to him invest and play at similar times each day. because : in times of chaos, your investment is your anchor to success",0,0,recent,bitcoin,0.178,0.5205,0.3015,neutral,Stable,0,0,0,0,0,0,0
1.10237E+18,1.46395E+18,11/25/2021,03:21.0,if youve been vaxxed you have been scammed its a fucking mild flu bug that their using to take all humans freedom away from them. hello. fucking wake up offers hope,0,0,recent,bitcoin,0.1953,0.608,0.197,neutral,Stable,0,0,0,0,0,0,0
1.46168E+18,1.46395E+18,11/25/2021,03:22.0,leopard wallet coming soon ...,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.15954E+18,1.46395E+18,11/25/2021,03:23.0,jury to decide fate of billiondollar bitcoin lawsuit involving craig wright via,0,0,recent,bitcoin,0.174,0.826,0,neutral,Stable,0,0,0,0,0,0,0
1.22873E+18,1.46395E+18,11/25/2021,03:27.0,awesome project,1,0,recent,bitcoin,0,0.196,0.804,positive,Stable,0,0,0,0,0,0,0
1.46106E+18,1.46395E+18,11/25/2021,03:29.0,crypto's diamonds kadena and going for going for 30 buy before the big pump,2,0,recent,bitcoin,0,1,0,neutral,Bullish,2,0,0,1,0,0,0
1.1843E+18,1.46395E+18,11/25/2021,03:32.0,she is an awesome crypto and bitcoin advocate!,5,2,recent,bitcoin,0,0.423,0.577,positive,Stable,0,0,0,0,0,0,0
1.40304E+18,1.46395E+18,11/25/2021,03:33.0,"theyre already a whale of the current system in bitcoin their bitcoin doesnt affect the network. in shitcoins, you and her have a valid point",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.23852E+18,1.46395E+18,11/25/2021,03:33.0,recent activity on the bitcoin network suggests that the asset may have reached a market bottom after the significant losses it has recently suffered.,0,0,recent,bitcoin,0.287,0.446,0.267,neutral,Bearish,-1,0,0,0,0,0,0
1.45813E+18,1.46395E+18,11/25/2021,03:36.0,if all the nerds turned off their rasberri pi nodes bitcoin would still work fine. if all the miners turned off their miners bitcoin would die.,0,0,recent,bitcoin,0.3105,0.6145,0.075,neutral,Stable,0,0,0,0,0,0,0
1.33271E+18,1.46395E+18,11/25/2021,03:37.0,need a job? sign up now free. no middlemen,0,0,recent,bitcoin,0,0.7443,0.2557,neutral,Stable,0,2,1,1,1,0,1
1.36667E+18,1.46395E+18,11/25/2021,03:37.0,we are live on audited by and cmc soon,0,1,recent,bitcoin,0,1,0,neutral,Stable,0,2,0,2,0,0,1
1657468153,1.46395E+18,11/25/2021,03:37.0,mrx metrixcoin on the move!! we have a goal and that's to become a top 100 coin. our nft platform will be live soon! check for our products.,1,0,recent,bitcoin,0,0.9225,0.0775,neutral,Stable,0,0,0,1,0,0,1
9.28299E+17,1.46395E+18,11/25/2021,03:40.0,"so the next time you feel like the worlds about to end, i hope you studied, because hes testing your faith again. kendrick lamar on bitcoin",1,0,recent,bitcoin,0,0.747,0.253,neutral,Stable,0,0,0,0,0,0,0
1.46382E+18,1.46395E+18,11/25/2021,03:40.0,i'm lowkey jealous of ur bitcoin eyes,0,0,recent,bitcoin,0.429,0.571,0,neutral,Stable,0,0,0,0,0,0,0
1.41949E+18,1.46395E+18,11/25/2021,03:42.0,"funny thing in twinkless twins narrative is that btc is ""digital"" gold 2.0 and it will replace gold. however, gold enables bitcoin in the first place. this precious metal gold came from space amp; without you couln't have all these fast computers and phones. without gold...",0,0,recent,bitcoin,0,0.8807,0.1192,neutral,Stable,0,0,0,0,0,0,0
9.60676E+17,1.46395E+18,11/25/2021,03:44.0,bitcoin adamamp;eve,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.312E+18,1.46395E+18,11/25/2021,03:46.0,quiz poll 86 what is maximum supply limit of,1,0,recent,bitcoin,0.342,0.658,0,neutral,Stable,0,0,0,0,0,0,1
463990466,1.46395E+18,11/25/2021,03:47.0,bitcoin,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.44347E+18,1.46395E+18,11/25/2021,03:48.0,nice project! go to the moon i wish this project will be success thank you team so much,0,0,recent,bitcoin,0,0.3115,0.6885,positive,Bullish,1,1,0,0,0,0,0
1.02874E+18,1.46395E+18,11/25/2021,03:48.0,bitcoin,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
8.72137E+17,1.46395E+18,11/25/2021,03:49.0,kava/usdt breakout signal!,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,1,0,0,0,0,0
1.37478E+18,1.46395E+18,11/25/2021,03:50.0,"the current price of bitcoin is 59,098.00. it has increased by 3.924 in the last 24 hours",0,0,recent,bitcoin,0,0.777,0.223,neutral,Bullish,1,0,0,0,0,0,0
7.33031E+17,1.46395E+18,11/25/2021,03:51.0,"id like to gift you bitcoin, amp; a bitcoin earning machine",0,0,recent,bitcoin,0,0.526,0.474,neutral,Stable,0,0,0,0,0,0,0
1.10753E+18,1.46395E+18,11/25/2021,03:55.0,follow me on let's hunt for bitcoins together! get an exciting experience on 1 igaming platform with btc staking payouts!.my username: carlans4u,1,0,recent,bitcoin,0,0.869,0.131,neutral,Stable,0,0,0,0,0,0,0
1.46357E+18,1.46395E+18,11/25/2021,04:00.0,"good project and strong team,",0,0,recent,bitcoin,0,0.244,0.756,positive,Stable,0,1,0,0,0,0,0
